,0,1,2,3,4,5,6
65,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906443820-imob01-apartamento-120-m-venda-3-dormitorios-1-suite-vila-mariana-so-paulosp-ap2953-_JM#position=18&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.060.000,Imob01 - Apartamento 120 M² - Venda - 3 Dormitórios - 1 Suíte - Vila Mariana - São Paulo/sp - Ap2953,"Vila Mariana, São Paulo Zona Sul, São Paulo",120 m² construídos,3 quartos
66,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904485350-apartamento-venda-no-bairro-aclimaco-so-paulosp-o-8111-17110-_JM#position=19&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.199.000,Apartamento À Venda No Bairro Aclimação - São Paulo/sp - O-8111-17110,"Rua Dona Brígida, Vila Mariana, São Paulo Zona Sul, São Paulo",67 m² construídos,1 quarto
67,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904333790-apartamento-ap00012-69019158-_JM#position=20&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.303.260,Apartamento - Ap00012 - 69019158,"Vila Mariana, São Paulo Zona Sul, São Paulo",153 m² construídos,4 quartos
68,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904127624-apartamento-com-2-dormitorios-venda-74-m-por-r-65000000-vila-mariana-so-paulosp-ap4615-_JM#position=21&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,650.000,"Apartamento Com 2 Dormitórios À Venda, 74 M² Por R$ 650.000,00 - Vila Mariana - São Paulo/sp - Ap4615","Rua Rio Grande, Vila Mariana, São Paulo Zona Sul, São Paulo",74 m² construídos,2 quartos
69,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1901844279-apartamento-com-4-dormitorios-venda-208-m-por-r-2860000-vila-mariana-so-paulosp-ap2609-_JM#position=22&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,2.860.000,"Apartamento Com 4 Dormitórios À Venda, 208 M² Por R$ 2.860.000 - Vila Mariana - São Paulo/sp - Ap2609","Rua Topázio, Vila Mariana, São Paulo Zona Sul, São Paulo",208 m² construídos,4 quartos
70,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906426452-apartamento-so-paulo-vila-mariana-ref-375-im137095-375-im137095-_JM#position=23&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.890.000,Apartamento-são Paulo-vila Mariana | Ref.: 375-im137095 - 375-im137095,"Vila Mariana, São Paulo Zona Sul, São Paulo",184 m² construídos,4 quartos
71,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904476203-apartamento-venda-no-bairro-vila-mariana-so-paulosp-o-19370-32273-_JM#position=24&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,735.000,Apartamento À Venda No Bairro Vila Mariana - São Paulo/sp - O-19370-32273,"Rua Dona Avelina, Vila Mariana, São Paulo Zona Sul, São Paulo",82 m² construídos,1 quarto
72,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906936683-apartamento-ap02589-69566250-_JM#position=25&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.270.000,Apartamento - Ap02589 - 69566250,"Vila Mariana, São Paulo Zona Sul, São Paulo",105 m² construídos,3 quartos
73,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906667222-vila-mariana-apartamento-moderno-impecavel-metr-sacada-gourmet-2-dormitorios-69m-prontissimo-para-morar-ap10709-_JM#position=26&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,950.000,Vila Mariana - Apartamento Moderno - Impecável - Metrô - Sacada Gourmet - 2 Dormitórios - 69m² - Prontíssimo Para Morar - Ap10709,"Vila Mariana, São Paulo Zona Sul, São Paulo",69 m² construídos,2 quartos
74,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906433818-apartamento-so-paulo-chacara-klabin-ref-190-im486799-190-im486799-_JM#position=27&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,850.000,Apartamento-são Paulo-chácara Klabin | Ref.: 190-im486799 - 190-im486799,"Jardim Vila Mariana, São Paulo Zona Sul, São Paulo",72 m² construídos,3 quartos
75,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906429368-apartamento-ap10835-69565243-_JM#position=28&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,4.000.000,Apartamento - Ap10835 - 69565243,"Vila Mariana, São Paulo Zona Sul, São Paulo",173 m² construídos,4 quartos
76,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906436481-apartamento-ap10821-69562193-_JM#position=29&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.270.000,Apartamento - Ap10821 - 69562193,"Vila Mariana, São Paulo Zona Sul, São Paulo",105 m² construídos,3 quartos
77,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906412786-apartamento-ap19688-69565179-_JM#position=30&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.270.000,Apartamento - Ap19688 - 69565179,"Vila Mariana, São Paulo Zona Sul, São Paulo",105 m² construídos,3 quartos
78,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906408880-apartamento-ap07743-69562122-_JM#position=31&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.270.000,Apartamento - Ap07743 - 69562122,"Vila Mariana, São Paulo Zona Sul, São Paulo",105 m² construídos,3 quartos
79,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906403893-apartamento-ap04135-69565387-_JM#position=32&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.270.000,Apartamento - Ap04135 - 69565387,"Vila Mariana, São Paulo Zona Sul, São Paulo",105 m² construídos,3 quartos
80,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906407500-apartamento-de-2-dormitorios-perto-do-metro-santa-cruz-ap02586-69561787-_JM#position=33&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,590.000,Apartamento De 2 Dormitórios Perto Do Metro Santa Cruz !! - Ap02586 - 69561787,"Vila Mariana, São Paulo Zona Sul, São Paulo",55 m² construídos,2 quartos
81,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906367342-apartamento-a-venda-4-dorms-vila-mariana-sp-r-115-mi-v5053-_JM#position=34&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.150.000,"Apartamento Á Venda 4 Dorms, Vila Mariana, Sp- R$ 1.15 Mi - V5053","Rua Bartolomeu De Gusmão,
                0452, Vila Mariana, São Paulo Zona Sul, São Paulo",135 m² construídos,4 quartos
82,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906170646-apartamento-com-5-dormitorios-venda-300-m-por-r-4255000-chacara-klabin-so-paulosp-ap6079-_JM#position=35&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,4.255.000,"Apartamento Com 5 Dormitórios À Venda, 300 M² Por R$ 4.255.000 - Chácara Klabin - São Paulo/sp - Ap6079","João Luís Vives, Jardim Vila Mariana, São Paulo Zona Sul, São Paulo",300 m² construídos,5 quartos
83,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906028952-apartamento-para-compra-com-3-quartos-e-2-vagas-localizado-na-vila-mariana-ap55674-_JM#position=36&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.700.000,Apartamento Para Compra Com 3 Quartos E 2 Vagas Localizado Na Vila Mariana - Ap55674,"Rua Joaquim Távora, Vila Mariana, São Paulo Zona Sul, São Paulo",160 m² construídos,3 quartos
84,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906028139-apartamento-para-compra-com-3-quartos-e-3-vagas-localizado-na-vila-mariana-ap55663-_JM#position=37&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.650.000,Apartamento Para Compra Com 3 Quartos E 3 Vagas Localizado Na Vila Mariana - Ap55663,"Avenida Conselheiro Rodrigues Alves, Vila Mariana, São Paulo Zona Sul, São Paulo",125 m² construídos,3 quartos
85,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906027062-apartamento-para-compra-com-3-quartos-e-2-vagas-localizado-na-vila-mariana-ap55668-_JM#position=38&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.640.000,Apartamento Para Compra Com 3 Quartos E 2 Vagas Localizado Na Vila Mariana - Ap55668,"Rua Morgado De Mateus, Vila Mariana, São Paulo Zona Sul, São Paulo",160 m² construídos,3 quartos
86,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906034591-apartamento-para-compra-com-3-quartos-e-3-vagas-localizado-na-vila-mariana-ap55666-_JM#position=39&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,2.100.000,Apartamento Para Compra Com 3 Quartos E 3 Vagas Localizado Na Vila Mariana - Ap55666,"Rua França Pinto, Vila Mariana, São Paulo Zona Sul, São Paulo",180 m² construídos,3 quartos
87,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905435887-apartamento-a-vendaapartmento-um-dormitorio-com-varanda-e-piscina-ap00239-68228109-_JM#position=40&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,612.507,Apartamento A Venda|apartmento Um Dormitorio Com Varanda E Piscina - Ap00239 - 68228109,"Vila Mariana, São Paulo Zona Sul, São Paulo",32 m² construídos,1 quarto
88,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905421950-apartamento-com-3-dormitorios-localizadoa-no-bairro-vila-mariana-em-so-paulo-so-paulo-20449930312-_JM#position=41&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.270.000,Apartamento  Com 3 Dormitório(s) Localizado(a) No Bairro Vila Mariana Em São Paulo / São Paulo  - 20449:930312,"..., Vila Mariana, São Paulo Zona Sul, São Paulo",105 m² construídos,3 quartos
89,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905419790-apartamento-ap01089-69560413-_JM#position=42&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,2.100.000,Apartamento - Ap01089 - 69560413,"Rua Doutor José Estefno, Jardim Vila Mariana, São Paulo Zona Sul, São Paulo",171 m² construídos,3 quartos
90,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905408987-apartamento-com-3-dormitorios-localizadoa-no-bairro-vila-mariana-em-so-paulo-so-paulo-20449930312-_JM#position=43&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.270.000,Apartamento  Com 3 Dormitório(s) Localizado(a) No Bairro Vila Mariana Em São Paulo / São Paulo  - 20449:930312,"..., Vila Mariana, São Paulo Zona Sul, São Paulo",105 m² construídos,3 quartos
91,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905083589-apartamento-com-2-dormitorios-venda-57-m-por-r-61000000-vila-mariana-so-paulosp-ap1880-_JM#position=44&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,610.000,"Apartamento Com 2 Dormitórios À Venda, 57 M² Por R$ 610.000,00 - Vila Mariana - São Paulo/sp - Ap1880","Rua Doutor Neto De Araújo, Vila Mariana, São Paulo Zona Sul, São Paulo",57 m² construídos,2 quartos
92,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904476018-apartamento-venda-no-bairro-chacara-klabin-so-paulosp-o-5157-12759-_JM#position=45&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,992.000,Apartamento À Venda No Bairro Chacara Klabin - São Paulo/sp - O-5157-12759,"Rua Professor Tranquilli, Vila Mariana, São Paulo Zona Sul, São Paulo",84 m² construídos,2 quartos
93,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904475932-apartamento-venda-no-bairro-vila-mariana-so-paulosp-o-8386-17409-_JM#position=46&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,2.748.000,Apartamento À Venda No Bairro Vila Mariana - São Paulo/sp - O-8386-17409,"Rua Morgado De Mateus, Vila Mariana, São Paulo Zona Sul, São Paulo",237 m² construídos,3 quartos
94,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904469712-apartamento-venda-no-bairro-vila-mariana-so-paulosp-o-19208-32052-_JM#position=47&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,1.240.000,Apartamento À Venda No Bairro Vila Mariana - São Paulo/sp - O-19208-32052,"Rua França Pinto, Vila Mariana, São Paulo Zona Sul, São Paulo",145 m² construídos,3 quartos
95,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904465325-apartamento-venda-no-bairro-vila-mariana-so-paulosp-o-19224-32068-_JM#position=48&search_layout=grid&type=item&tracking_id=2f4acad4-4f03-4759-ae3a-ddf813bfb09d,730.000,Apartamento À Venda No Bairro Vila Mariana - São Paulo/sp - O-19224-32068,"Rua Gandavo, Vila Clementino, São Paulo Zona Sul, São Paulo",93 m² construídos,2 quartos
96,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904464925-apartamento-venda-no-bairro-aclimaco-so-paulosp-o-19603-32616-_JM#position=1&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,1.175.000,Apartamento À Venda No Bairro Aclimação - São Paulo/sp - O-19603-32616,"Rua Bartolomeu De Gusmão, Vila Mariana, São Paulo Zona Sul, São Paulo",135 m² construídos,4 quartos
97,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904466884-apartamento-venda-no-bairro-chacara-klabin-so-paulosp-o-18915-31533-_JM#position=2&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,2.250.000,Apartamento À Venda No Bairro Chacara Klabin - São Paulo/sp - O-18915-31533,"Rua Agnaldo Manuel Dos Santos, Jardim Vila Mariana, São Paulo Zona Sul, São Paulo",209 m² construídos,4 quartos
98,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1904004884-apartamento-para-compra-com-4-quartos-e-4-vagas-localizado-na-vila-mariana-ap55592-_JM#position=3&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,2.000.000,Apartamento Para Compra Com 4 Quartos E 4 Vagas Localizado Na Vila Mariana - Ap55592,"Rua Pelotas, Vila Mariana, São Paulo Zona Sul, São Paulo",200 m² construídos,4 quartos
99,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1903997677-apartamento-para-compra-com-3-quartos-e-2-vagas-localizado-na-vila-mariana-ap55602-_JM#position=4&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,2.600.000,Apartamento Para Compra Com 3 Quartos E 2 Vagas Localizado Na Vila Mariana - Ap55602,"Rua Morgado De Mateus, Vila Mariana, São Paulo Zona Sul, São Paulo",168 m² construídos,3 quartos
100,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1902956833-otimo-apartamento-com-160-m-3-dormitorios-suite-2-vagas-deposito-venda-por-r-1640000-vila-mariana-proximo-ao-ibirapuera-ap3713-_JM#position=5&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,1.640.000,"Ótimo Apartamento Com 160 M² ,3 Dormitórios , Suite, 2 Vagas ,depósito ,à Venda Por R$ 1.640.000 - Vila Mariana - Próximo Ao Ibirapuera - Ap3713","Rua Morgado De Mateus, Vila Mariana, São Paulo Zona Sul, São Paulo",160 m² construídos,3 quartos
101,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1902956223-belissimo-apartamento-duplex-238-m-au-varanda-5-dorm-4-suites-4-vagas-rua-agnaldo-manuel-dos-santos-vila-mariana-metr-chacara-klabin-ad0094-_JM#position=6&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,3.200.000,Belíssimo Apartamento Duplex 238 M² A.u. - Varanda - 5 Dorm - 4 Suítes - 4 Vagas - Rua Agnaldo Manuel Dos Santos - Vila Mariana - Metrô Chácara Klabin - Ad0094,"Rua Agnaldo Manuel Dos Santos, Jardim Vila Mariana, São Paulo Zona Sul, São Paulo",238 m² construídos,5 quartos
102,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1902931104-aberto-negociacoes-mediante-proposta-345-im149072-_JM#position=7&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,1.055.000,Aberto À Negociações Mediante Proposta. - 345-im149072,"Vila Mariana, São Paulo Zona Sul, São Paulo",126 m² construídos,3 quartos
103,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1902923127-apartamento-com-4-dormitorios-venda-280-m-por-r-310000000-vila-mariana-so-paulosp-ap50693-_JM#position=8&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,3.100.000,"Apartamento Com 4 Dormitórios À Venda, 280 M² Por R$ 3.100.000,00 - Vila Mariana - São Paulo/sp - Ap50693","Rua Joel Jorge De Melo, Vila Mariana, São Paulo Zona Sul, São Paulo",280 m² construídos,4 quartos
104,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1902914129-apartamento-para-compra-com-3-quartos-e-3-vagas-localizado-na-vila-mariana-ap55549-_JM#position=9&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,1.270.000,Apartamento Para Compra Com 3 Quartos E 3 Vagas Localizado Na Vila Mariana - Ap55549,"Rua Pelotas, Vila Mariana, São Paulo Zona Sul, São Paulo",105 m² construídos,3 quartos
105,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1901876246-a-150-metros-do-metr-paraiso-apartamento-em-otimo-estado-de-conservcao-proximo-a-colegios-hospitais-e-comercio-em-geral-ap3321-_JM#position=10&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,380.000,"Á 150 Metros Do Metrô Paraiso, Apartamento Em Otimo Estado De Conservçao, Proximo A Colegios,  Hospitais E Comercio Em Geral. - Ap3321","Vila Mariana, São Paulo Zona Sul, São Paulo",33 m² construídos,1 quarto
106,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1901856458-apartamento-com-4-dormitorios-venda-254-m-por-r-2760000-aclimaco-so-paulosp-ap2900-_JM#position=11&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,2.760.000,"Apartamento Com 4 Dormitórios À Venda, 254 M² Por R$ 2.760.000 - Aclimação - São Paulo/sp - Ap2900","Avenida Engenheiro Luiz Gomes Cardim Sangirardi, Vila Mariana, São Paulo Zona Sul, São Paulo",254 m² construídos,4 quartos
107,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1901856453-apartamento-com-1-dormitorio-venda-41-m-por-r-478000-vila-mariana-so-paulosp-ap2898-_JM#position=12&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,478.000,"Apartamento Com 1 Dormitório À Venda, 41 M² Por R$ 478.000 - Vila Mariana - São Paulo/sp - Ap2898","Rua Marquesa De Santos, Vila Dom Pedro I, São Paulo Zona Sul, São Paulo",41 m² construídos,1 quarto
108,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1901844199-belissimo-apartamento-125-m-varanda-3-dorm-1-suite-2-vagas-rua-joel-jorge-de-melo-vila-mariana-metr-santa-cruz-ap5667-_JM#position=13&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,1.550.000,Belíssimo Apartamento 125 M² - Varanda - 3 Dorm - 1 Suíte - 2 Vagas - Rua Joel Jorge De Melo - Vila Mariana - Metrô Santa Cruz - Ap5667,"Rua Joel Jorge De Melo, Vila Mariana, São Paulo Zona Sul, São Paulo",125 m² construídos,3 quartos
109,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1906160989-apartamento-com-2-dormitorios-venda-59-m-por-r-77000000-vila-mariana-so-paulosp-ap4146-_JM#position=14&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,770.000,"Apartamento Com 2 Dormitórios À Venda, 59 M² Por R$ 770.000,00 - Vila Mariana - São Paulo/sp - Ap4146","Rua Conde De Irajá, Vila Mariana, São Paulo Zona Sul, São Paulo",59 m² construídos,2 quartos
110,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1905415738-apartamento-a-venda-no-bairro-vila-mariana-em-so-paulo-ap72-1-_JM#position=15&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,590.000,Apartamento A Venda No Bairro Vila Mariana Em São Paulo - - Ap72-1,"Vila Mariana, São Paulo Zona Sul, São Paulo",55 m² construídos,2 quartos
111,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1903997827-apartamento-para-compra-com-3-quartos-e-4-vagas-localizado-na-vila-mariana-ap55611-_JM#position=16&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,2.800.000,Apartamento Para Compra Com 3 Quartos E 4 Vagas Localizado Na Vila Mariana - Ap55611,"Rua Joaquim Távora, Vila Mariana, São Paulo Zona Sul, São Paulo",167 m² construídos,3 quartos
112,vila_mariana,https://apartamento.mercadolivre.com.br/MLB-1902908107-apartamento-com-1-dormitorio-venda-38-m-por-r-74000000-vila-mariana-so-paulosp-ap32737-_JM#position=17&search_layout=grid&type=item&tracking_id=b00b6c1a-121d-4b8d-8f7c-872df5f384c3,740.000,"Apartamento Com 1 Dormitório À Venda, 38 M² Por R$ 740.000,00 - Vila Mariana - São Paulo/sp - Ap32737","Rua Joaquim Távora, Vila Mariana, São Paulo Zona Sul, São Paulo",38 m² construídos,1 quarto
